FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/INCHI_OPTIONEvoSuiteTest.java,INCHI_OPTIONEvoSuiteTest.java,INCHI_OPTIONEvoSuiteTest,6,3,4,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/JniInchiBondEvoSuiteTest.java,JniInchiBondEvoSuiteTest.java,JniInchiBondEvoSuiteTest,9,8,35,7,7,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/INCHI_BOND_TYPEEvoSuiteTest.java,INCHI_BOND_TYPEEvoSuiteTest.java,INCHI_BOND_TYPEEvoSuiteTest,6,8,15,7,7,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/JniInchiWrapperEvoSuiteTest.java,JniInchiWrapperEvoSuiteTest.java,JniInchiWrapperEvoSuiteTest,21,34,56,22,22,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/JniInchiOutputStructureEvoSuiteTest.java,JniInchiOutputStructureEvoSuiteTest.java,JniInchiOutputStructureEvoSuiteTest,7,7,22,6,6,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/JniInchiAtomEvoSuiteTest.java,JniInchiAtomEvoSuiteTest.java,JniInchiAtomEvoSuiteTest,7,24,108,23,23,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/INCHI_RADICALEvoSuiteTest.java,INCHI_RADICALEvoSuiteTest.java,INCHI_RADICALEvoSuiteTest,6,7,13,6,6,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/JniInchiInputInchiEvoSuiteTest.java,JniInchiInputInchiEvoSuiteTest.java,JniInchiInputInchiEvoSuiteTest,9,5,12,4,4,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/INCHI_RETEvoSuiteTest.java,INCHI_RETEvoSuiteTest.java,INCHI_RETEvoSuiteTest,6,11,21,10,10,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/25_jni-inchi/evosuite-tests/net/sf/jniinchi/MainEvoSuiteTest.java,MainEvoSuiteTest.java,MainEvoSuiteTest,7,3,6,2,2,0,true,true,false,false,true,false,false,true,false,false
