FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/evosuite-tests/sbmlreader2/SBMLFilterEvoSuiteTest.java,SBMLFilterEvoSuiteTest.java,SBMLFilterEvoSuiteTest,16,8,19,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/evosuite-tests/sbmlreader2/SBMLReaderPlugin2EvoSuiteTest.java,SBMLReaderPlugin2EvoSuiteTest.java,SBMLReaderPlugin2EvoSuiteTest,4,0,0,0,0,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/evosuite-tests/sbmlreader2/SBMLGraphReader2EvoSuiteTest.java,SBMLGraphReader2EvoSuiteTest.java,SBMLGraphReader2EvoSuiteTest,7,3,19,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/evosuite-tests/sbmlreader2/AddToClasspathEvoSuiteTest.java,AddToClasspathEvoSuiteTest.java,AddToClasspathEvoSuiteTest,5,2,3,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/evosuite-tests/sbmlreader2/SBMLVisualStyleFactoryEvoSuiteTest.java,SBMLVisualStyleFactoryEvoSuiteTest.java,SBMLVisualStyleFactoryEvoSuiteTest,5,1,2,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/evosuite-tests/sbmlreader2/SBMLGraphReaderEvoSuiteTest.java,SBMLGraphReaderEvoSuiteTest.java,SBMLGraphReaderEvoSuiteTest,10,5,19,5,5,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/src/test/java/sbmlreader2/SBMLFilterEvoSuiteTest.java,SBMLFilterEvoSuiteTest.java,SBMLFilterEvoSuiteTest,16,8,19,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/src/test/java/sbmlreader2/SBMLReaderPlugin2EvoSuiteTest.java,SBMLReaderPlugin2EvoSuiteTest.java,SBMLReaderPlugin2EvoSuiteTest,4,0,0,0,0,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/src/test/java/sbmlreader2/SBMLGraphReader2EvoSuiteTest.java,SBMLGraphReader2EvoSuiteTest.java,SBMLGraphReader2EvoSuiteTest,7,3,19,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/src/test/java/sbmlreader2/AddToClasspathEvoSuiteTest.java,AddToClasspathEvoSuiteTest.java,AddToClasspathEvoSuiteTest,5,2,3,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/src/test/java/sbmlreader2/SBMLVisualStyleFactoryEvoSuiteTest.java,SBMLVisualStyleFactoryEvoSuiteTest.java,SBMLVisualStyleFactoryEvoSuiteTest,5,1,2,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/34_sbmlreader2/src/test/java/sbmlreader2/SBMLGraphReaderEvoSuiteTest.java,SBMLGraphReaderEvoSuiteTest.java,SBMLGraphReaderEvoSuiteTest,10,5,19,5,5,0,true,true,false,false,true,false,false,true,false,false
