FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/xls/WritingXLSEvoSuiteTest.java,WritingXLSEvoSuiteTest.java,WritingXLSEvoSuiteTest,6,2,3,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/identity/FormationEvoSuiteTest.java,FormationEvoSuiteTest.java,FormationEvoSuiteTest,16,17,83,16,16,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/identity/IdentiteEvoSuiteTest.java,IdentiteEvoSuiteTest.java,IdentiteEvoSuiteTest,6,13,43,12,12,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/identity/RespFormationEvoSuiteTest.java,RespFormationEvoSuiteTest.java,RespFormationEvoSuiteTest,12,9,44,8,8,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/identity/CandidatEvoSuiteTest.java,CandidatEvoSuiteTest.java,CandidatEvoSuiteTest,22,23,74,18,18,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/interGraph/ExportExelActionEvoSuiteTest.java,ExportExelActionEvoSuiteTest.java,ExportExelActionEvoSuiteTest,9,2,5,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/interGraph/ChoixJPAEvoSuiteTest.java,ChoixJPAEvoSuiteTest.java,ChoixJPAEvoSuiteTest,5,1,1,0,0,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/interGraph/SharedListSelectionHandlerEtuEvoSuiteTest.java,SharedListSelectionHandlerEtuEvoSuiteTest.java,SharedListSelectionHandlerEtuEvoSuiteTest,6,2,3,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/interGraph/ModifierFormationActionEvoSuiteTest.java,ModifierFormationActionEvoSuiteTest.java,ModifierFormationActionEvoSuiteTest,9,2,4,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/8_gfarcegestionfa/evosuite-tests/fr/unice/gfarce/interGraph/ChargeImageActionEvoSuiteTest.java,ChargeImageActionEvoSuiteTest.java,ChargeImageActionEvoSuiteTest,7,2,3,1,1,0,true,true,false,false,true,false,false,true,false,false
