FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/MsgContentModelEvoSuiteTest.java,MsgContentModelEvoSuiteTest.java,MsgContentModelEvoSuiteTest,6,14,53,13,13,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/EnumsParserEvoSuiteTest.java,EnumsParserEvoSuiteTest.java,EnumsParserEvoSuiteTest,10,3,13,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/AbstractParserEvoSuiteTest.java,AbstractParserEvoSuiteTest.java,AbstractParserEvoSuiteTest,8,2,6,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/MainParserEvoSuiteTest.java,MainParserEvoSuiteTest.java,MainParserEvoSuiteTest,8,3,7,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/FieldsParserEvoSuiteTest.java,FieldsParserEvoSuiteTest.java,FieldsParserEvoSuiteTest,10,3,13,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/MsgContentsParserEvoSuiteTest.java,MsgContentsParserEvoSuiteTest.java,MsgContentsParserEvoSuiteTest,9,3,12,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/MsgTypeParserEvoSuiteTest.java,MsgTypeParserEvoSuiteTest.java,MsgTypeParserEvoSuiteTest,9,3,12,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/parsers/fpl/ComponentsParserEvoSuiteTest.java,ComponentsParserEvoSuiteTest.java,ComponentsParserEvoSuiteTest,9,3,12,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/LibraryEvoSuiteTest.java,LibraryEvoSuiteTest.java,LibraryEvoSuiteTest,8,4,10,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/74_fixsuite/evosuite-tests/org/fixsuite/message/LibrarySuiteEvoSuiteTest.java,LibrarySuiteEvoSuiteTest.java,LibrarySuiteEvoSuiteTest,6,2,3,1,1,0,true,true,false,false,true,false,false,true,false,false
