FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/xmlutil/ContentHandlerSnooperEvoSuiteTest.java,ContentHandlerSnooperEvoSuiteTest.java,ContentHandlerSnooperEvoSuiteTest,21,14,87,13,13,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/xmlutil/ContentHandlerAdapterEvoSuiteTest.java,ContentHandlerAdapterEvoSuiteTest.java,ContentHandlerAdapterEvoSuiteTest,14,11,41,10,10,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/xmlutil/XMLReaderImplEvoSuiteTest.java,XMLReaderImplEvoSuiteTest.java,XMLReaderImplEvoSuiteTest,5,1,1,0,0,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/xmlutil/DocumentHandlerAdapterEvoSuiteTest.java,DocumentHandlerAdapterEvoSuiteTest.java,DocumentHandlerAdapterEvoSuiteTest,15,26,106,25,25,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/xmlutil/ContentHandlerFixerEvoSuiteTest.java,ContentHandlerFixerEvoSuiteTest.java,ContentHandlerFixerEvoSuiteTest,18,25,111,24,24,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/ftp/FTPClientEvoSuiteTest.java,FTPClientEvoSuiteTest.java,FTPClientEvoSuiteTest,20,16,29,9,9,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/util/UtilsEvoSuiteTest.java,UtilsEvoSuiteTest.java,UtilsEvoSuiteTest,6,16,39,15,15,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/LagoonAntTaskEvoSuiteTest.java,LagoonAntTaskEvoSuiteTest.java,LagoonAntTaskEvoSuiteTest,8,9,30,8,8,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/BatikFormatterEvoSuiteTest.java,BatikFormatterEvoSuiteTest.java,BatikFormatterEvoSuiteTest,8,3,5,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/XMLParseEvoSuiteTest.java,XMLParseEvoSuiteTest.java,XMLParseEvoSuiteTest,8,4,8,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/LSSIHandlerEvoSuiteTest.java,LSSIHandlerEvoSuiteTest.java,LSSIHandlerEvoSuiteTest,19,17,65,16,16,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/LSSITransformerEvoSuiteTest.java,LSSITransformerEvoSuiteTest.java,LSSITransformerEvoSuiteTest,12,3,7,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/IslandSplitEvoSuiteTest.java,IslandSplitEvoSuiteTest.java,IslandSplitEvoSuiteTest,12,12,28,11,11,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/StylesheetContainerEvoSuiteTest.java,StylesheetContainerEvoSuiteTest.java,StylesheetContainerEvoSuiteTest,6,2,4,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/XMLFormatterEvoSuiteTest.java,XMLFormatterEvoSuiteTest.java,XMLFormatterEvoSuiteTest,11,4,8,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/DirSourceEvoSuiteTest.java,DirSourceEvoSuiteTest.java,DirSourceEvoSuiteTest,7,2,3,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/MyOutputStreamEvoSuiteTest.java,MyOutputStreamEvoSuiteTest.java,MyOutputStreamEvoSuiteTest,8,3,5,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/FOPFormatterEvoSuiteTest.java,FOPFormatterEvoSuiteTest.java,FOPFormatterEvoSuiteTest,11,4,7,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/LSPTransformerEvoSuiteTest.java,LSPTransformerEvoSuiteTest.java,LSPTransformerEvoSuiteTest,12,3,7,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/MyInputStreamEvoSuiteTest.java,MyInputStreamEvoSuiteTest.java,MyInputStreamEvoSuiteTest,6,2,2,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/BasicSplitEvoSuiteTest.java,BasicSplitEvoSuiteTest.java,BasicSplitEvoSuiteTest,16,16,44,15,15,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/FileReadEvoSuiteTest.java,FileReadEvoSuiteTest.java,FileReadEvoSuiteTest,9,3,6,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/XSLTransformerEvoSuiteTest.java,XSLTransformerEvoSuiteTest.java,XSLTransformerEvoSuiteTest,11,5,11,4,4,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/producer/FileSourceEvoSuiteTest.java,FileSourceEvoSuiteTest.java,FileSourceEvoSuiteTest,13,4,9,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/core/SourceEvoSuiteTest.java,SourceEvoSuiteTest.java,SourceEvoSuiteTest,6,2,2,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/core/LagoonProcessorEvoSuiteTest.java,LagoonProcessorEvoSuiteTest.java,LagoonProcessorEvoSuiteTest,13,4,9,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/core/RemoteFileStorageEvoSuiteTest.java,RemoteFileStorageEvoSuiteTest.java,RemoteFileStorageEvoSuiteTest,7,3,5,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/52_lagoon/evosuite-tests/nu/staldal/lagoon/core/XMLStreamConsumerEvoSuiteTest.java,XMLStreamConsumerEvoSuiteTest.java,XMLStreamConsumerEvoSuiteTest,6,1,3,1,1,0,true,true,false,false,true,false,false,true,false,false
