FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/DAWNEvoSuiteTest.java,DAWNEvoSuiteTest.java,DAWNEvoSuiteTest,6,2,2,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/ConsumerAttributesEvoSuiteTest.java,ConsumerAttributesEvoSuiteTest.java,ConsumerAttributesEvoSuiteTest,7,11,37,10,10,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/LinearEvoSuiteTest.java,LinearEvoSuiteTest.java,LinearEvoSuiteTest,6,4,13,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/RandomEvoSuiteTest.java,RandomEvoSuiteTest.java,RandomEvoSuiteTest,6,7,29,6,6,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/DiscreteEvoSuiteTest.java,DiscreteEvoSuiteTest.java,DiscreteEvoSuiteTest,6,3,5,2,2,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/ConsumerTypeEvoSuiteTest.java,ConsumerTypeEvoSuiteTest.java,ConsumerTypeEvoSuiteTest,6,7,18,6,6,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/MetDataFunctionEvoSuiteTest.java,MetDataFunctionEvoSuiteTest.java,MetDataFunctionEvoSuiteTest,6,4,16,3,3,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/FunctionEvoSuiteTest.java,FunctionEvoSuiteTest.java,FunctionEvoSuiteTest,11,14,85,13,13,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/RaiseEvoSuiteTest.java,RaiseEvoSuiteTest.java,RaiseEvoSuiteTest,6,2,5,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/util/ParameterAttributesEvoSuiteTest.java,ParameterAttributesEvoSuiteTest.java,ParameterAttributesEvoSuiteTest,8,15,44,14,14,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/CA/BehaviourReplyNeighbourEvoSuiteTest.java,BehaviourReplyNeighbourEvoSuiteTest.java,BehaviourReplyNeighbourEvoSuiteTest,12,2,9,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/CA/BehaviourContactNeighboursEvoSuiteTest.java,BehaviourContactNeighboursEvoSuiteTest.java,BehaviourContactNeighboursEvoSuiteTest,12,2,7,1,1,0,true,true,false,false,true,false,false,true,false,false
/Users/Downloads/./SF110-20130704-src/10_water-simulator/evosuite-tests/simulator/CA/BehaviourSendPersonalConsumptionEvoSuiteTest.java,BehaviourSendPersonalConsumptionEvoSuiteTest.java,BehaviourSendPersonalConsumptionEvoSuiteTest,9,2,6,1,1,0,true,true,false,false,true,false,false,true,false,false
